Site,Planting,Y,X,Crop,Genetics,id_loc,id_trial,Year,Mat,Yield_Sim,Rain_0,Rain_1,Rain_2,Rain_3,Rain_4,Rain_5,Rain_6,Radn_0,Radn_1,Radn_2,Radn_3,Radn_4,Radn_5,Radn_6,MaxT_0,MaxT_1,MaxT_2,MaxT_3,MaxT_4,MaxT_5,MaxT_6,MinT_0,MinT_1,MinT_2,MinT_3,MinT_4,MinT_5,MinT_6,NutrientStress_0,NutrientStress_1,NutrientStress_2,NutrientStress_3,NutrientStress_4,NutrientStress_5,NutrientStress_6,TempStress_0,TempStress_1,TempStress_2,TempStress_3,TempStress_4,TempStress_5,TempStress_6,WaterStress_0,WaterStress_1,WaterStress_2,WaterStress_3,WaterStress_4,WaterStress_5,WaterStress_6,Start_DOY_0,Start_DOY_1,Start_DOY_2,Start_DOY_3,Start_DOY_4,Start_DOY_5,Start_DOY_6
watertown_sd,2010-05-24,44.9096,-97.1539,soybean,1,2,64,2010,B_80,1470.3650261251446,1.4716783047139228,4.130476168223789,3.4719999551773073,1.0778571196964808,3.2951723707133325,5.55916686852773,1.610720726283821,13.850969593008081,20.041128362928117,21.641728918892998,20.90110261099679,17.5099285388815,13.874107956886292,8.152605714024725,4.408251778854357,24.245237986246746,27.118285751342775,27.76999991280692,28.805517196655273,20.338333209355675,7.081531559293334,-6.17237762789001,12.222380910600934,15.206000191824776,15.652857099260602,16.477931055529364,10.172500014305115,-3.8311711649771207,0.3,0.7333333333333333,1,1,1,1,0.3,0.2544530498889181,1,1,1,1,0.9945535716556367,0.36173744974094546,1,1,1,1,1,1,1,1,144,165,200,214,243,255
casselton_nd,2010-05-20,46.8973,-97.2124,soybean,0,1,65,2010,B_80,5339.708505810637,1.2907194259355395,1.8852631543812,4.248108133673668,4.132142850330898,2.054333290954431,7.129091089422053,1.800521725157033,13.05974895748303,22.40475765027498,19.820882384841507,18.262093952723912,18.421387958526612,14.421903696927158,7.324791067579518,3.870071942321688,25.765789533916273,26.448648658958643,27.58142852783203,27.91633326212565,23.097272872924805,6.698086952903997,-6.7072662195901005,12.170526353936447,15.005405348700446,15.960714408329554,15.52733325958252,12.055454644289883,-3.8579130363205203,0.3,0.7052631578947368,0.9999999999999999,1,0.9999999999999999,0.9999999999999999,0.3,0.25103031896209804,1,1,1,1,1,0.36895031020600605,1,1,1,1,1,1,1,1,140,159,196,210,240,251
northwood_nd,2010-05-17,47.7389,-97.5708,soybean,0,3,66,2010,B_80,4672.575705584096,1.060367635506041,4.401428608667283,2.5056410286671076,4.11785705600466,3.2053124457597733,5.058461601917561,1.369000001929023,12.057616844773293,22.885141100202286,20.659302002344376,18.912467615944998,18.110265165567398,13.70907816520104,6.800581742416728,2.3607352731256364,24.29809488568987,25.357179421644943,26.63999993460519,27.59999978542328,19.391538253197304,5.098818231103095,-7.887867638950839,10.869523933955602,13.871282137357271,14.47142859867641,14.674062505364418,8.304615387549767,-5.235363618877124,0.3,0.7333333333333333,1,1,1,1,0.3,0.19911502000969686,1,0.9923076917836954,1,1,0.9695604371500539,0.3040292232333646,1,1,1,1,1,1,1,1,137,158,197,211,243,256
volga_sd,2011-05-25,44.3239,-96.9225,soybean,0,4,67,2011,B_80,2770.289326382472,1.6352083273231983,3.0363636883822354,4.828787818099514,2.5872727740894663,1.0753124877810478,0,0.3257017551284087,13.620117353068458,21.046718424016778,20.62995370229085,19.503169666637074,19.31861799955368,16.269884957207573,8.65515268894664,2.6752083269982703,22.609090848402545,27.330605998183742,30.849090922962535,27.440624952316284,24.704444249471027,11.30333332665134,-7.85027779193802,11.362727338617498,16.45393943786621,19.210909149863504,14.9940624833107,12.450000127156576,-1.5835965248314958,0.3,0.7136363636363636,1,1,1,1,0.3,0.17529265786565484,0.9781331149014559,1,1,1,1,0.3371679178558122,1,1,1,1,1,1,1,1,145,167,200,211,243,252
volga_sd,2011-05-25,44.3239,-96.9225,soybean,2,4,68,2011,B_90,3157.1860770665076,1.6352083273231983,2.9604348307070523,4.789696910164573,2.5872727740894663,0.8392682831461836,0.3128571425165449,0.3308080817111815,13.620117353068458,21.3815801869268,20.319181875749067,19.696446332064543,18.60629719059642,14.72355924333845,7.693990110146879,2.6752083269982703,22.816521644592285,27.561212135083746,30.469999833540484,26.773902381338726,19.479285853249685,9.977373703862682,-7.85027779193802,11.336521812107252,16.892727302782465,18.680000045082785,14.232682949159203,6.5228571231876105,-2.8578788230214456,0.3,0.7260869565217392,1,1,1,1,0.3,0.17529265786565484,0.9790838490361753,1,1,1,0.7689540788379251,0.26941197506900644,1,1,1,1,1,1,1,1,145,168,201,212,253,267
volga_sd,2011-05-25,44.3239,-96.9225,soybean,1,4,69,2011,B_80,2770.289326382472,1.6352083273231983,3.0363636883822354,4.828787818099514,2.5872727740894663,1.0753124877810478,0,0.3257017551284087,13.620117353068458,21.046718424016778,20.62995370229085,19.503169666637074,19.31861799955368,16.269884957207573,8.65515268894664,2.6752083269982703,22.609090848402545,27.330605998183742,30.849090922962535,27.440624952316284,24.704444249471027,11.30333332665134,-7.85027779193802,11.362727338617498,16.45393943786621,19.210909149863504,14.9940624833107,12.450000127156576,-1.5835965248314958,0.3,0.7136363636363636,1,1,1,1,0.3,0.17529265786565484,0.9781331149014559,1,1,1,1,0.3371679178558122,1,1,1,1,1,1,1,1,145,167,200,211,243,252
watertown_sd,2011-05-24,44.9096,-97.1539,soybean,0,2,70,2011,B_80,1495.5520964673794,1.3937062912887626,3.6260869814001997,3.864117681980133,5.831818147139116,1.0700000040233135,0.239999998699535,0.25441441450033103,13.82804674201912,21.28309681104577,19.878776957007016,19.305499857122246,19.496185928583145,17.046738971363414,8.313106193198815,1.5652447298455698,22.032608737116274,27.114999911364386,29.8890907981179,27.447187662124634,25.73181793906472,10.174864920191803,-9.091468518065822,10.356086927911509,16.203529526205624,18.16818176616322,14.66343754529953,11.605454531582918,-2.194324324528376,0.3,0.6956521739130435,1,1,1,1,0.3,0.15863386535836563,0.9684006349640604,1,1,1,1,0.30216859963793247,1,1,1,1,1,1,1,1,144,167,201,212,244,255
watertown_sd,2011-05-24,44.9096,-97.1539,soybean,1,2,71,2011,B_80,1495.5520964673794,1.3937062912887626,3.6260869814001997,3.864117681980133,5.831818147139116,1.0700000040233135,0.239999998699535,0.25441441450033103,13.82804674201912,21.28309681104577,19.878776957007016,19.305499857122246,19.496185928583145,17.046738971363414,8.313106193198815,1.5652447298455698,22.032608737116274,27.114999911364386,29.8890907981179,27.447187662124634,25.73181793906472,10.174864920191803,-9.091468518065822,10.356086927911509,16.203529526205624,18.16818176616322,14.66343754529953,11.605454531582918,-2.194324324528376,0.3,0.6956521739130435,1,1,1,1,0.3,0.15863386535836563,0.9684006349640604,1,1,1,1,0.30216859963793247,1,1,1,1,1,1,1,1,144,167,201,212,244,255
northwood_nd,2011-05-16,47.7389,-97.5708,soybean,0,3,72,2011,B_80,4548.058794104281,0.9556296355194516,2.321111109521654,4.536216265446431,5.823846131563187,3.8002941538305843,0,0.6022935799502451,12.293654632568359,22.0664229216399,19.88287254281946,18.95420734698956,17.445966664482565,17.126005554199217,6.822888092163506,-1.0925185063922846,20.537777971338343,25.628918621991133,27.73923110961914,26.219411793877097,25.81999969482422,8.877798136357868,-11.232296299327302,8.290000042015755,14.811081113042057,16.013076855586124,14.161764733931598,9.949000120162964,-3.101651364783628,0.3,0.7148148148148148,1,1,1,1,0.3,0.11810846704023856,0.949087302230062,1,1,1,1,0.27214940764293133,1,1,1,1,1,1,1,1,136,163,200,213,247,257
volga_sd,2012-05-24,44.3239,-96.9225,soybean,0,4,73,2012,B_80,3187.3610684567284,1.8943750124631658,3.071904710360936,1.2451724261045456,0.6879999876022339,2.5216129104937277,0.7799999713897705,0.9048780499374479,13.753492049045033,20.713282267252605,21.634940673565044,20.530496311187743,19.22885553298458,17.25700032711029,8.987295724512116,10.540416634395822,23.610476130530948,30.131379291929047,33.97199974060059,27.910645023469,30.913749933242798,10.433739865213875,-2.424027804699209,11.558571372713361,17.093448079865553,20.275000190734865,13.949999932319887,16.09249997138977,-2.586707337842724,0.3,0.6666666666666666,1,1,1,1,0.3,0.40471229716647594,0.954234685622105,1,1,1,1,0.34776423002715445,1,1,1,1,1,1,1,1,145,166,195,205,236,244
volga_sd,2012-05-24,44.3239,-96.9225,soybean,2,4,74,2012,B_90,3466.3991570947783,1.8943750124631658,2.9322726780718025,1.164838721194575,0.9639999866485596,2.1486842106831703,0.9069999873638153,0.9209909934114229,13.753492049045033,20.895642627369273,21.685021585033788,18.782884883880616,18.933927636397513,17.571249580383302,8.038870871604026,10.540416634395822,23.849090879613705,30.4716128072431,33.79299964904785,28.284210456045052,28.443000030517577,8.45747751104939,-2.424027804699209,11.705454490401529,17.310645011163526,20.985000228881837,13.85236832970067,10.942000007629394,-4.1044594852237015,0.3,0.6818181818181818,0.9999999999999999,1,1,1,0.3,0.40471229716647594,0.9563149271847365,1,1,1,1,0.277252254894955,1,1,1,1,1,1,1,1,145,167,198,208,246,256
volga_sd,2012-05-24,44.3239,-96.9225,soybean,1,4,75,2012,B_80,3187.3610684567284,1.8943750124631658,3.071904710360936,1.2451724261045456,0.6879999876022339,2.5216129104937277,0.7799999713897705,0.9048780499374479,13.753492049045033,20.713282267252605,21.634940673565044,20.530496311187743,19.22885553298458,17.25700032711029,8.987295724512116,10.540416634395822,23.610476130530948,30.131379291929047,33.97199974060059,27.910645023469,30.913749933242798,10.433739865213875,-2.424027804699209,11.558571372713361,17.093448079865553,20.275000190734865,13.949999932319887,16.09249997138977,-2.586707337842724,0.3,0.6666666666666666,1,1,1,1,0.3,0.40471229716647594,0.954234685622105,1,1,1,1,0.34776423002715445,1,1,1,1,1,1,1,1,145,166,195,205,236,244
watertown_sd,2012-05-23,44.9096,-97.1539,soybean,0,2,76,2012,B_80,1309.9615525975692,1.2395804245155175,1.9422727173024958,2.611935430957425,1.46599999666214,1.0245454582301052,1.132857118334089,0.655750006934007,13.87198442512459,20.283715508200906,21.766260916186916,19.630198764801026,20.033731402772844,17.518473761422293,8.67347127199173,9.558671335227318,22.954545281150125,29.530322843982326,33.04600009918213,27.396666555693656,31.0485714503697,9.289958334838351,-3.1432167771239796,10.877272735942494,16.50903228021437,20.422999954223634,13.425757480390144,15.202857426234655,-3.356958356251319,0.3,0.6499999999999999,1,1,1,1,0.3,0.36973276547064166,0.9417370155260161,1,1,1,1,0.3164077366214423,1,1,1,1,1,1,1,1,144,166,197,207,240,247
watertown_sd,2012-05-23,44.9096,-97.1539,soybean,1,2,77,2012,B_80,1309.9615525975692,1.2395804245155175,1.9422727173024958,2.611935430957425,1.46599999666214,1.0245454582301052,1.132857118334089,0.655750006934007,13.87198442512459,20.283715508200906,21.766260916186916,19.630198764801026,20.033731402772844,17.518473761422293,8.67347127199173,9.558671335227318,22.954545281150125,29.530322843982326,33.04600009918213,27.396666555693656,31.0485714503697,9.289958334838351,-3.1432167771239796,10.877272735942494,16.50903228021437,20.422999954223634,13.425757480390144,15.202857426234655,-3.356958356251319,0.3,0.6499999999999999,1,1,1,1,0.3,0.36973276547064166,0.9417370155260161,1,1,1,1,0.3164077366214423,1,1,1,1,1,1,1,1,144,166,197,207,240,247
casselton_nd,2012-05-18,46.8973,-97.2124,soybean,0,1,78,2012,B_80,5432.779837384165,0.8297101466552071,2.0009523573375882,1.9105714457375662,0.20900000333786012,1.1730302933490637,0.19625000655651093,0.678512394243528,12.829915440600852,20.66296645573207,21.951699420384,20.771729373931883,20.19967778523763,18.128882884979248,7.72360972924666,8.410652173170146,23.810476121448335,28.782285744803293,32.5810001373291,28.233030377012312,29.84625005722046,8.022851226312563,-4.157463779106088,10.472381024133592,15.137714399610248,19.323000144958495,13.175454688794686,13.263749837875366,-3.589256241871429,0.3,0.6666666666666666,1,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.3,0.33008540260719277,0.961887753739649,1,1,1,1,0.297541322848521,1,1,1,1,1,1,1,1,139,160,195,205,238,246
northwood_nd,2012-05-15,47.7389,-97.5708,soybean,0,3,79,2012,B_80,4784.668015713316,0.8721481407130206,1.796086954033893,3.006486495805753,2.076666752497355,1.553142854145595,0.5933333237965901,0.8230434819408085,12.165783034430609,22.187672905299973,20.30953074790336,19.618252992630005,19.35205707550049,15.282289399041069,6.8912767534670625,6.572592620082475,22.48608696979025,27.431351275057406,30.69499985376994,27.426285607474192,26.453333112928604,5.214782585738146,-5.596518559202,8.21304350313933,14.30405400250409,17.785833199818928,12.176000104631697,11.454444461398655,-5.220173885948632,0.3,0.7260869565217392,0.9999999999999999,0.9999999999999998,1,1,0.3,0.2711613761822856,0.9195341667773561,0.9987355189894157,1,1,1,0.22455590169194228,1,1,1,1,1,1,1,1,136,159,196,208,243,252
volga_sd,2013-05-25,44.3239,-96.9225,soybean,0,4,80,2013,B_80,2356.6724765961612,1.2659722180623147,3.19958342735966,4.893870992045248,0.765555567211575,0.7641935656147618,0.42375001311302185,1.1658715433483824,14.174613230758244,20.268912315368652,21.12199903303577,21.739254315694172,18.933821093651556,15.021444082260132,7.923129389045435,2.9343750070806385,21.15083348751068,28.42322571046891,24.78500027126736,27.80580649837371,28.149999856948853,6.251192708627894,-7.789097246688066,10.679583231608072,16.99354845477689,12.777222183015612,15.021935509097192,15.445000231266022,-5.033944946329255,0.3,0.7083333333333333,1,1,1,1,0.3,0.15770833262257158,0.971339286792846,1,1,1,1,0.25358781097444605,1,1,1,1,1,1,1,1,145,169,200,218,249,257
volga_sd,2013-05-25,44.3239,-96.9225,soybean,2,4,81,2013,B_90,2575.809059018786,1.2659722180623147,3.071600090265274,4.685151540871822,0.6400000067318187,0.7448718119890262,1.1718181480060925,1.1689583184197545,14.174613230758244,20.567383270263672,20.725400028806742,22.238842683679916,17.63991590646597,14.158558455380525,7.118745641161998,2.9343750070806385,21.380400123596193,28.40818179737438,24.454706079819623,27.519230818137146,23.71272745999423,3.9753125148514905,-7.789097246688066,10.769199905395508,17.131515156139027,12.13647065443151,14.924871860406338,9.715454600074075,-7.043645829544403,0.3,0.72,1,1,1,1,0.3,0.15770833262257158,0.9724857153211321,1,1,1,1,0.15251116037723564,1,1,1,1,1,1,1,1,145,170,203,220,259,270
volga_sd,2013-05-25,44.3239,-96.9225,soybean,1,4,82,2013,B_80,2356.6724765961612,1.2659722180623147,3.19958342735966,4.893870992045248,0.765555567211575,0.7641935656147618,0.42375001311302185,1.1658715433483824,14.174613230758244,20.268912315368652,21.12199903303577,21.739254315694172,18.933821093651556,15.021444082260132,7.923129389045435,2.9343750070806385,21.15083348751068,28.42322571046891,24.78500027126736,27.80580649837371,28.149999856948853,6.251192708627894,-7.789097246688066,10.679583231608072,16.99354845477689,12.777222183015612,15.021935509097192,15.445000231266022,-5.033944946329255,0.3,0.7083333333333333,1,1,1,1,0.3,0.15770833262257158,0.971339286792846,1,1,1,1,0.25358781097444605,1,1,1,1,1,1,1,1,145,169,200,218,249,257
watertown_sd,2013-05-24,44.9096,-97.1539,soybean,0,2,83,2013,B_80,1029.5929815931968,1.4997902056137165,3.2872000765800475,4.260000050067902,0.7552940985735725,0.4509677425507576,1.197777721616957,1.987037023736371,14.576419947030661,19.052687091827394,21.369347661733627,21.52498368655934,18.840555898604855,14.613761054144964,7.652300775051117,1.8853146839965056,20.358800048828126,28.129687309265137,24.14294153101304,27.94419362468104,27.04888916015625,5.857870338967553,-8.940978985983175,10.372400016784669,16.879999935626984,12.250588276807,14.832580720224687,14.481111208597818,-5.333333326382907,0.3,0.692,1,1,1,1,0.3,0.13917082967934433,0.9490428679330009,1,1,1,1,0.24397817430475716,1,1,1,1,1,1,1,1,144,169,201,218,249,258
watertown_sd,2013-05-24,44.9096,-97.1539,soybean,1,2,84,2013,B_80,1029.5929815931968,1.4997902056137165,3.2872000765800475,4.260000050067902,0.7552940985735725,0.4509677425507576,1.197777721616957,1.987037023736371,14.576419947030661,19.052687091827394,21.369347661733627,21.52498368655934,18.840555898604855,14.613761054144964,7.652300775051117,1.8853146839965056,20.358800048828126,28.129687309265137,24.14294153101304,27.94419362468104,27.04888916015625,5.857870338967553,-8.940978985983175,10.372400016784669,16.879999935626984,12.250588276807,14.832580720224687,14.481111208597818,-5.333333326382907,0.3,0.692,1,1,1,1,0.3,0.13917082967934433,0.9490428679330009,1,1,1,1,0.24397817430475716,1,1,1,1,1,1,1,1,144,169,201,218,249,258
casselton_nd,2013-05-19,46.8973,-97.2124,soybean,0,1,85,2013,B_80,3269.7054591168335,1.18855073346176,5.298799953460693,6.500322595719369,0.3713333249092102,1.1932258365615722,0.5333333545260959,1.9761206913610985,14.331674040227696,17.123459300994874,21.97857459898918,21.23013038635254,19.20522459091679,16.562907536824543,7.072884682951303,0.5658695524477441,20.757600059509276,29.372580682077714,27.184666697184245,27.752257993144372,28.890000025431316,5.763965539120394,-11.054637690385183,10.611999969482422,16.24290309413787,14.2846666653951,13.642903174123456,13.523333284589981,-4.687844769290552,0.3,0.72,1,1,1,1,0.3,0.1265269155396191,0.9853142854145595,1,1,1,1,0.2972105916938171,1,1,1,1,1,1,1,1,139,164,195,210,241,250
northwood_nd,2013-05-16,47.7389,-97.5708,soybean,0,3,86,2013,B_80,2657.9388915439517,0.7351111085326583,7.299999952316284,1.6290909340887358,1.0583333704206679,0.6111764592282912,5.140000104904175,1.417129616494532,13.93167492725231,17.615770234002007,22.177292332504734,21.137290318806965,18.847319041981418,11.781071710586547,6.492876781357659,-1.2551851962451581,19.872221876073766,28.042121251424152,25.346666547987198,27.141764584709616,24.77000026702881,2.814907416977264,-12.507555546032059,9.212592628267076,15.421818241928563,12.413888878292507,12.645294049206901,12.444000053405762,-7.407129684463143,0.3,0.7148148148148148,1,1,1,1,0.3,0.0866666659515686,0.9189550267956245,1,1,1,1,0.22869378200451296,1,1,1,1,1,1,1,1,136,163,196,214,248,258
casselton_nd,2014-05-19,46.8973,-97.2124,soybean,0,1,87,2014,B_80,3989.881379755895,1.1660145011501035,3.101666662428114,3.3486842262117484,1.044374953955412,1.70588238186696,4.803333322207133,0.38908257096185594,12.900090709976528,21.84047243330214,19.704039498379355,21.731435179710388,17.470477482851813,15.818217833836874,7.172327613065002,0.696159422883521,26.798333168029785,25.609736693532845,26.708749890327454,26.293235217823703,21.09416651725769,6.878440428901156,-11.604637683544686,12.734444366561043,13.84131572121068,14.255625128746033,14.440000085269704,8.198333432277044,-4.003577940849536,0.3,0.6888888888888888,1,1,1,1,0.3,0.1353002057225669,1,1,1,1,0.8416369050031617,0.3198689398762244,1,1,1,1,1,1,1,1,139,157,195,211,245,257
northwood_nd,2014-05-16,47.7389,-97.5708,soybean,0,3,88,2014,B_80,4417.494075147568,1.0447407406789284,5.209999990463257,4.805952404226575,3.3087499141693115,2.9800000058280096,1.3853333155314127,0.3886138643368636,12.438694849720708,21.724226903915405,19.809298878624325,21.406656086444855,16.88849190870921,14.72990338007609,6.186278292448214,-1.786814907827863,24.332999897003173,23.957619212922594,26.833750009536743,25.12861092885335,19.403999837239585,4.333762336190384,-13.487555508149995,10.410999947786332,12.862619082132976,14.314374923706055,13.104166666666666,5.899333333969116,-5.753465325894332,0.3,0.6499999999999999,1,1,1,1,0.3,0.07134126741734761,0.9756250000425748,1,1,0.9998412709387522,0.7951428472995757,0.23312234267054976,1,1,1,1,1,1,1,1,136,156,198,214,250,265
casselton_nd,2015-05-19,46.8973,-97.2124,soybean,0,1,89,2015,B_80,5307.366455402163,1.6035507247931715,2.745454506440596,3.086944477425681,4.922307638021616,1.7593939810088186,2.7612499594688416,0.9339130417160366,12.240653670352438,22.514327959580854,20.660002840889824,19.04295143714318,18.733353152419582,13.298455595970154,7.390176367241403,4.775869541842004,23.624090974981133,26.63388877444797,28.696153787466194,27.166363687226266,28.27625012397766,10.46773921150876,-8.19268118803376,9.286818200891668,14.429999974038866,16.44461551079383,13.394242488976682,16.142499923706055,-0.7882608632192664,0.3,0.7136363636363636,1,1,1,1,0.3,0.25061594193230535,0.9512499961760137,0.9997023788709489,1,1,1,0.3999378882250199,1,1,1,1,1,1,1,1,139,161,197,210,243,251
northwood_nd,2015-05-16,47.7389,-97.5708,soybean,0,3,90,2015,B_80,4712.652741461177,0.9200740770057396,4.463599922657013,4.393947391133559,1.2957142421177459,1.3335293952156515,1.4891666769981384,1.036074770945255,12.354089118816235,21.641190223693847,19.408522781572845,20.3223785672869,19.028601422029382,14.165348529815674,6.4906039644624585,2.933407439098314,21.539600105285643,25.75263153879266,27.647142682756698,27.06558822183048,23.40249991416931,8.192897223423575,-9.673481427022704,7.989199931621552,13.564473767029611,15.882857254573278,12.830588242586922,9.858333309491476,-2.581682257249812,0.3,0.692,0.9999999999999999,1,1,1,0.3,0.2098809546953629,0.8731285721063614,0.993580827139374,1,1,0.9744940456889924,0.3011582110211432,1,1,1,1,1,1,1,1,136,161,199,213,247,259
casselton_nd,2016-05-05,46.8973,-97.2124,soybean,0,1,91,2016,B_80,4753.168786054707,1.0904800126552583,1.6020833055178325,2.3200000022587024,5.852142887456076,1.4763333161671957,0.502999997138977,2.13547999727726,11.931226720809937,21.2611852089564,21.236394731621992,18.51161997658866,18.800910250345865,17.453508853912354,7.744436924934387,3.9414399932920934,22.71124990781148,26.493421102824964,26.633571352277485,28.739333152770996,25.835000419616698,10.6068799893111,-6.8371199914217,7.958333273728688,13.456315806037502,15.076428549630302,16.291000111897787,12.233999872207642,-0.21487998819351195,0.3,0.6208333333333333,1,1,1,1,0.3,0.1645228568102632,0.9070238123337427,1,1,1,1,0.4487171445659229,1,1,1,1,1,1,1,1,126,150,188,202,232,242
northwood_nd,2016-05-06,47.7389,-97.5708,soybean,0,3,92,2016,B_80,4615.267017753104,0.8177777772384976,4.164615433949691,4.579999968772981,6.810769356214083,2.7205882195164177,7.807999777793884,1.6068448221375202,12.271614569520194,20.46238004244291,20.676012667214,17.692051007197453,18.600112802842084,14.676258897781372,6.959338515996933,2.800079337247307,21.269230842590332,25.10341458204316,26.345384744497444,26.65499995736515,24.925,8.222545969203628,-7.437777757348996,7.9661539277205105,12.866341474579603,15.725384638859676,13.915294170379639,12.997000026702882,-1.926971244111914,0.3,0.65,1,1,1,1,0.3,0.1318452353114072,0.891387362729062,0.9967857129897806,1,1,1,0.3594242599781309,1,1,1,1,1,1,1,1,127,153,194,207,241,251
casselton_nd,2016-05-06,46.8973,-97.2124,soybean,0,1,93,2016,B_80,4680.412185550991,1.0818254093802164,1.6020833055178325,2.382702705022451,5.646000027656555,1.384333316485087,0.5588888857099745,2.13547999727726,12.054407761210488,21.047332803408306,21.207119451986777,18.198086166381838,18.9357967376709,17.408875677320694,7.744436924934387,4.165158731981166,22.46999986966451,26.497567614993535,26.94333330790202,28.5029998143514,26.017778184678818,10.6068799893111,-6.721190467831635,8.151249925295511,13.484864892186346,15.447333272298177,16.027000141143798,12.179999828338623,-0.21487998819351195,0.3,0.6208333333333332,0.9999999999999999,1,1,1,0.3,0.17115362778795953,0.9070238123337427,1,1,1,1,0.4487171445659229,1,1,1,1,1,1,1,1,127,151,188,203,233,242
casselton_nd,2017-05-05,46.8973,-97.2124,soybean,0,1,94,2017,B_80,4735.249485005446,0.7206451532340818,1.0125925894136782,2.5913157996378446,1.6871429021869386,1.8379999893052237,0.8099999957614474,1.2360169483443437,12.14952102303505,21.382848386411315,21.961541978936445,21.62209449495588,18.367021097455705,17.292792532179092,7.610887972985283,3.132016145413922,20.81925932566325,27.07894736842105,29.12928581237793,26.132571356637136,26.713333129882813,8.06203386983124,-7.880564520045394,6.740370335402312,12.803157944428293,14.692142963409424,13.032857131958007,12.33000013563368,-3.471016983612109,0.3,0.7407407407407407,0.9999999999999999,1,1,1,0.3,0.15420795004162507,0.8978571396656138,1,1,1,1,0.36163438396577974,1,1,1,1,1,1,1,1,125,152,190,204,239,248
casselton_nd,2018-05-07,46.8973,-97.2124,soybean,0,1,95,2018,B_80,4456.192795572635,0.6199206336150094,1.3009524118332636,3.783823483130511,3.1071428656578064,1.7568749897181988,7.907000112533569,1.708749991375953,12.957577873790076,22.14445500146775,19.482648653142594,20.855453627450125,20.69843327999115,16.11641483306885,8.02268454618752,-0.5091269717566551,25.27761899857294,27.790588154512292,29.30714280264718,27.615624964237213,26.328000259399413,7.263749945152085,-11.857698460656499,8.81190474260421,15.064117684083826,16.707857063838414,13.710937455296516,12.603999996185303,-2.753906262223609,0.3,0.6666666666666666,1,1,1,0.9999999999999999,0.3,0.10162415025151776,0.9610884317329952,1,1,1,1,0.2700446410245994,1,1,1,1,1,1,1,1,127,148,182,196,228,238
casselton_nd,2018-05-19,46.8973,-97.2124,soybean,0,1,96,2018,B_80,4834.787862692066,0.745072468035463,0.6788235271678251,4.542941135518691,2.8671428561210632,1.9581818111015088,8.600909233093262,1.3847457478612155,13.694954742556034,21.099311492022345,19.89240318186143,20.00461891719273,19.965327205079976,14.325950665907426,7.46654855396788,1.5432608662092167,28.005882263183594,27.95941178938922,27.97642844063895,27.589090925274473,23.9618183482777,5.874745695457115,-10.199855118773986,12.67882349911858,15.360588298124426,16.22499976839338,13.018181815291896,11.447272820906205,-3.9282203580615884,0.3,0.7117647058823529,1,1,0.9999999999999999,0.9999999999999999,0.3,0.17382246375423288,1,1,1,1,1,0.20818401738261627,1,1,1,1,1,1,1,1,139,156,190,204,237,248
casselton_nd,2019-05-17,46.8973,-97.2124,soybean,0,1,97,2019,B_80,5863.113792852596,1.0420588101534283,2.9613636339252642,5.358974409409059,1.3971428530556815,2.6782050805214124,4.413636196743358,2.141634612129285,13.911776128937216,22.03172254562378,19.474575189443733,20.67213753291539,16.726300031710895,12.18026438626376,6.398162964444894,-0.8699999591335654,22.647272500124846,26.317948610354694,27.550714084080287,24.334102752881172,22.213636311617766,3.912403858642882,-11.774044132175144,8.598636321046136,14.273589721092812,14.789999893733434,12.637948708656507,12.144545511765914,-5.194519226976599,0.3,0.5863636363636363,1,1,1,1,0.3,0.14832458139285679,0.8747727219741066,1,1,0.9952014654110639,0.9825974037120868,0.16292925598611543,1,1,1,1,1,1,1,1,137,159,198,212,251,262
